PDB	SD	Hydrophobic	Hydrophilic	Amphipathic	Glycines
2NR6_1	0.925109216039921	16.6666666666667	33.3333333333333	16.6666666666667	33.3333333333333
4QHU_1	0.264848259106985	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4MHH_1	0.723324066596248	50	33.3333333333333	0	16.6666666666667
4M62_1	0.396246376720971	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1NC2_1	0.834627395423202	33.3333333333333	66.6666666666667	0	0
4PP1_1	0.0554576777416847	33.3333333333333	66.6666666666667	0	0
3VI3_1	0.839087199389509	33.3333333333333	50	0	16.6666666666667
4XXD_1	0.383841602458618	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1UYW_1	0.41023153463928	33.3333333333333	66.6666666666667	0	0
5ESV_1	0.211903868729039	50	33.3333333333333	0	16.6666666666667
5CWS_1	0.190356681029324	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4M61_1	0.179243790856198	16.6666666666667	50	16.6666666666667	16.6666666666667
4ZPT_1	0.777547826101337	50	50	0	0
3O2V_1	0.100276226853628	50	33.3333333333333	0	16.6666666666667
2V7H_1	0.750812344224905	33.3333333333333	66.6666666666667	0	0
1AP2_1	0.892806456954978	50	16.6666666666667	16.6666666666667	16.6666666666667
4TTD_1	0.0436044467686514	33.3333333333333	16.6666666666667	33.3333333333333	16.6666666666667
2XQY_1	0.855924474355067	16.6666666666667	50	16.6666666666667	16.6666666666667
1I7Z_1	0.200828932458695	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3C09_1	0.571147824833903	16.6666666666667	50	16.6666666666667	16.6666666666667
1DQJ_1	0.544375821199565	50	50	0	0
1Q9O_1	0.402173375081777	16.6666666666667	50	16.6666666666667	16.6666666666667
3B2U_1	0.838061235444558	16.6666666666667	50	16.6666666666667	16.6666666666667
3IJH_1	0.460709558443976	16.6666666666667	50	16.6666666666667	16.6666666666667
4QHL_1	0.579630984887798	16.6666666666667	50	16.6666666666667	16.6666666666667
4DVB_1	0.295318620999422	16.6666666666667	50	16.6666666666667	16.6666666666667
4HJ0_1	0.420004457462064	33.3333333333333	16.6666666666667	33.3333333333333	16.6666666666667
4YK4_1	0.436404385038123	16.6666666666667	33.3333333333333	33.3333333333333	16.6666666666667
2V7N_1	0.704070715006668	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1YEC_1	0.422832949997593	16.6666666666667	50	16.6666666666667	16.6666666666667
3PIQ_1	0.887259195936704	33.3333333333333	16.6666666666667	33.3333333333333	16.6666666666667
1K4C_1	0.558473181944217	33.3333333333333	50	16.6666666666667	0
1KNO_1	0.719916935905108	33.3333333333333	50	16.6666666666667	0
5DO2_1	0.273249394774259	50	50	0	0
4G80_1	0.24577127991878	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
2H9G_1	0.625495344929119	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
5D6C_1	0.723680657030781	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1HZH_1	0.616576368745835	16.6666666666667	33.3333333333333	33.3333333333333	16.6666666666667
4AEI_1	0.507837874689357	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1Q9K_1	0.659540461160634	16.6666666666667	50	16.6666666666667	16.6666666666667
2LTQ_2	0.0136365542751851	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1WC7_1	0.497942444357043	16.6666666666667	50	16.6666666666667	16.6666666666667
3Q3G_1	0.907691754977427	16.6666666666667	50	16.6666666666667	16.6666666666667
4K2U_1	0.256893307818638	33.3333333333333	66.6666666666667	0	0
1A3L_1	0.262747390047932	16.6666666666667	50	16.6666666666667	16.6666666666667
4MHJ_2	0.397157090032291	50	33.3333333333333	0	16.6666666666667
4EDX_1	0.432973502935801	33.3333333333333	66.6666666666667	0	0
4AT6_3	0.559410861609708	33.3333333333333	66.6666666666667	0	0
3DIF_1	0.102405325371776	16.6666666666667	50	16.6666666666667	16.6666666666667
5CP7_1	0.628700371785256	16.6666666666667	50	16.6666666666667	16.6666666666667
3NH7_1	0.522566011348727	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3UAJ_1	0.62348311443829	16.6666666666667	50	16.6666666666667	16.6666666666667
3U30_1	0.99377847688129	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1CLY_1	0.154586977396225	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4QCI_1	0.540774053048035	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1BEY_1	0.799463412090884	16.6666666666667	50	16.6666666666667	16.6666666666667
3J8V_1	0.00241878859142339	16.6666666666667	66.6666666666667	0	16.6666666666667
3LD8_1	0.132834251486578	50	33.3333333333333	0	16.6666666666667
3MLX_1	0.697579071271495	16.6666666666667	50	16.6666666666667	16.6666666666667
4UIK_1	0.182333847489984	33.3333333333333	66.6666666666667	0	0
4OLU_1	0.195773118973214	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4OUU_1	0.433741064730904	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1MCP_1	0.345054674190196	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4N90_1	0.700168485983432	16.6666666666667	50	16.6666666666667	16.6666666666667
4FFV_1	0.898519879746965	33.3333333333333	50	0	16.6666666666667
5BO1_1	0.836812085166376	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4ZYK_2	0.545213362083981	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1AHW_1	0.325886309320188	16.6666666666667	50	33.3333333333333	0
2IPU_1	0.663942838008162	16.6666666666667	50	16.6666666666667	16.6666666666667
1F8T_1	0.711854935546796	16.6666666666667	50	16.6666666666667	16.6666666666667
1FAI_1	0.370081304496726	33.3333333333333	66.6666666666667	0	0
4OGX_1	0.310453818066391	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
1MIM_1	0.88143637373754	16.6666666666667	50	16.6666666666667	16.6666666666667
4LVH_1	0.239238070884074	33.3333333333333	50	0	16.6666666666667
3OPZ_2	0.170795279034578	16.6666666666667	50	16.6666666666667	16.6666666666667
1A4J_1	0.802862474388053	66.6666666666667	16.6666666666667	0	16.6666666666667
4YDV_1	0.162190496614319	16.6666666666667	50	16.6666666666667	16.6666666666667
4M6M_1	0.120888389525217	16.6666666666667	50	16.6666666666667	16.6666666666667
4NYL_1	0.3979496973555	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
4R8W_1	0.52358980592904	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3B9K_1	0.311091628383024	16.6666666666667	50	16.6666666666667	16.6666666666667
4QNP_1	0.440161950473343	50	16.6666666666667	16.6666666666667	16.6666666666667
2XZA_1	0.08881190461025	16.6666666666667	50	16.6666666666667	16.6666666666667
3MCK_1	0.375771392764937	16.6666666666667	50	16.6666666666667	16.6666666666667
2DQT_1	0.762069484181395	50	16.6666666666667	16.6666666666667	16.6666666666667
4UT9_1	0.267819998951254	16.6666666666667	50	16.6666666666667	16.6666666666667
1FPT_1	0.00163817947734601	33.3333333333333	50	0	16.6666666666667
4NRX_2	0.728962037579459	16.6666666666667	50	16.6666666666667	16.6666666666667
4YPG_1	0.00878085200877725	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3EFF_1	0.464682999431334	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
3J8Z_1	0.00157282304577803	33.3333333333333	50	0	16.6666666666667
4JO3_1	0.339018554518162	50	16.6666666666667	16.6666666666667	16.6666666666667
4QHM_1	0.680964982421025	33.3333333333333	33.3333333333333	16.6666666666667	16.6666666666667
