PDB	SD	Hydrophobic	Hydrophilic	Amphipathic	Glycines
3O0R_1	0.39940665179263	23.0769230769231	30.7692307692308	30.7692307692308	15.3846153846154
3EO9_1	0.78093317940961	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
1AHW_1	0.325886309320188	23.0769230769231	38.4615384615385	38.4615384615385	0
1F11_1	0.161716027964145	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
4MHH_1	0.723324066596248	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
4ZYK_2	0.545213362083981	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
2FL5_1	0.53068060103638	23.0769230769231	38.4615384615385	23.0769230769231	15.3846153846154
4AEI_1	0.507837874689357	38.4615384615385	30.7692307692308	23.0769230769231	7.69230769230769
1NCW_1	0.767520297049329	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
4M7K_1	0.552338784454344	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
4YPG_1	0.00878085200877725	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
4QNP_1	0.440161950473343	53.8461538461538	15.3846153846154	15.3846153846154	15.3846153846154
1W72_1	0.665098981529819	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
2W9D_1	0.627292103260114	23.0769230769231	46.1538461538462	15.3846153846154	15.3846153846154
5CP7_1	0.628700371785256	23.0769230769231	46.1538461538462	15.3846153846154	15.3846153846154
2I9L_1	0.682963598282515	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
2G5B_1	0.6340500950479	38.4615384615385	15.3846153846154	23.0769230769231	23.0769230769231
3DIF_1	0.102405325371776	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
3GK8_1	0.000837678538184297	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
2FJH_1	0.0211340074761033	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1AFV_1	0.238492975158599	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
4R8W_1	0.52358980592904	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
4WV1_1	0.000257386868355222	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
2Q76_1	0.393415828275883	30.7692307692308	38.4615384615385	23.0769230769231	7.69230769230769
3KS0_1	0.236852487426248	38.4615384615385	38.4615384615385	7.69230769230769	15.3846153846154
1AP2_1	0.892806456954978	53.8461538461538	15.3846153846154	23.0769230769231	7.69230769230769
3J2Y_1	0.00358261681596061	38.4615384615385	23.0769230769231	30.7692307692308	7.69230769230769
1MJJ_1	0.955794551937286	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
1PG7_1	0.0091782460198006	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
3UAJ_1	0.62348311443829	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
1M71_1	0.980892740734003	46.1538461538462	30.7692307692308	15.3846153846154	7.69230769230769
1NGP_1	0.0950104026541272	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
4G80_1	0.24577127991878	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
1ZA3_1	0.251440100322124	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
4HJ0_1	0.420004457462064	46.1538461538462	7.69230769230769	30.7692307692308	15.3846153846154
4ODX_1	0.930653640311204	46.1538461538462	15.3846153846154	23.0769230769231	15.3846153846154
4Y5Y_1	0.248705718399276	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
4QHM_1	0.680964982421025	46.1538461538462	23.0769230769231	23.0769230769231	7.69230769230769
4NRX_2	0.728962037579459	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
4K2U_1	0.256893307818638	41.6666666666667	33.3333333333333	25	0
5CWS_1	0.190356681029324	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
3Q3G_1	0.907691754977427	30.7692307692308	30.7692307692308	30.7692307692308	7.69230769230769
2WUB_1	0.791807250049109	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1KFA_1	0.263028166252209	53.8461538461538	30.7692307692308	7.69230769230769	7.69230769230769
2Z91_1	0.266251127254576	15.3846153846154	53.8461538461538	15.3846153846154	15.3846153846154
1XGY_1	0.341255389454877	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
4J8R_1	0.818467613942055	53.8461538461538	23.0769230769231	7.69230769230769	15.3846153846154
4POZ_1	0.656404497420861	46.1538461538462	30.7692307692308	15.3846153846154	7.69230769230769
1BFO_1	0.243785502027226	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
4F58_1	0.470993921411943	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
3V7A_1	0.0234886730574533	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
2UYL_1	0.346897762295561	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
1P2C_1	0.252841585962439	30.7692307692308	38.4615384615385	23.0769230769231	7.69230769230769
4NCC_1	0.0560247773801914	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3MLX_1	0.697579071271495	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
3U7W_1	0.675157575492195	53.8461538461538	15.3846153846154	15.3846153846154	15.3846153846154
3IJH_1	0.460709558443976	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
2XKN_1	0.0813611204568878	53.8461538461538	38.4615384615385	7.69230769230769	0
1T4K_1	0.32801622919072	38.4615384615385	15.3846153846154	23.0769230769231	23.0769230769231
4M61_1	0.179243790856198	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3RHW_1	0.7971158884836	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
1LK3_1	0.729321954931084	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
1I9R_1	0.235702835013353	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
4G6F_1	0.713772925269362	53.8461538461538	7.69230769230769	23.0769230769231	15.3846153846154
2DQT_1	0.762069484181395	61.5384615384615	23.0769230769231	7.69230769230769	7.69230769230769
1K4C_1	0.558473181944217	30.7692307692308	30.7692307692308	30.7692307692308	7.69230769230769
2QAD_1	0.201374111786995	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3ZKM_1	0.205815308618146	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
4F2M_1	0.0969012061870243	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
4RGM_1	0.162976799354998	38.4615384615385	38.4615384615385	7.69230769230769	15.3846153846154
3LD8_1	0.132834251486578	46.1538461538462	30.7692307692308	7.69230769230769	15.3846153846154
4FQK_1	0.243079269741376	46.1538461538462	7.69230769230769	23.0769230769231	23.0769230769231
2XZA_1	0.08881190461025	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
2ADG_1	0.0995053164827551	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
1FPT_1	0.00163817947734601	53.8461538461538	30.7692307692308	0	15.3846153846154
2DD8_1	0.970417888467298	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1F58_1	0.471498907656564	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
3U36_1	0.20308088504091	46.1538461538462	15.3846153846154	15.3846153846154	23.0769230769231
1CK0_1	0.270932698006967	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
4OKV_1	0.15597007826022	23.0769230769231	30.7692307692308	30.7692307692308	15.3846153846154
4M48_1	0.585999907647276	30.7692307692308	46.1538461538462	15.3846153846154	7.69230769230769
1NCB_1	0.945536823841624	38.4615384615385	23.0769230769231	7.69230769230769	30.7692307692308
3U0T_1	0.129689747630642	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3LRS_3	0.127390236378226	46.1538461538462	23.0769230769231	7.69230769230769	23.0769230769231
4DKE_1	0.232649444718875	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1JN6_1	0.31617178938751	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
1YNT_1	0.0348264231870018	46.1538461538462	30.7692307692308	15.3846153846154	7.69230769230769
4LLW_1	0.721779246896168	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
4JR9_1	0.306915323990728	46.1538461538462	15.3846153846154	7.69230769230769	30.7692307692308
4QHL_1	0.579630984887798	38.4615384615385	30.7692307692308	23.0769230769231	7.69230769230769
1ZVO_1	0.000438406204334135	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3RA7_1	0.729175583827381	61.5384615384615	23.0769230769231	7.69230769230769	7.69230769230769
4HCR_1	0.266562285944579	38.4615384615385	15.3846153846154	23.0769230769231	23.0769230769231
1TPX_1	0.38490784221984	46.1538461538462	30.7692307692308	0	23.0769230769231
1AD0_1	0.0250549145777812	23.0769230769231	38.4615384615385	23.0769230769231	15.3846153846154
1L7T_1	0.140000071607123	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
3U2S_1	0.249518256914532	46.1538461538462	15.3846153846154	15.3846153846154	23.0769230769231
1F8T_1	0.711854935546796	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
4LMQ_1	0.348680010657336	30.7692307692308	38.4615384615385	15.3846153846154	15.3846153846154
3H42_1	0.765051353477657	46.1538461538462	30.7692307692308	7.69230769230769	15.3846153846154
3W14_1	0.0613408061611551	30.7692307692308	46.1538461538462	15.3846153846154	7.69230769230769
4O51_1	0.39549663677152	53.8461538461538	15.3846153846154	15.3846153846154	15.3846153846154
1D5I_1	0.927919258388356	23.0769230769231	30.7692307692308	30.7692307692308	15.3846153846154
4JZJ_1	0.245250794666399	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
4DGV_1	0.44528211067592	46.1538461538462	15.3846153846154	15.3846153846154	23.0769230769231
1JGU_1	0.512223909650846	61.5384615384615	23.0769230769231	7.69230769230769	7.69230769230769
1NGW_1	0.685219655203131	46.1538461538462	15.3846153846154	23.0769230769231	15.3846153846154
4MHJ_2	0.397157090032291	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
4RGN_1	0.153546323502065	30.7692307692308	46.1538461538462	15.3846153846154	7.69230769230769
1MH5_1	0.165177315658052	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
4KUC_1	0.955917151389441	30.7692307692308	23.0769230769231	30.7692307692308	15.3846153846154
4G7V_1	0.35323377832818	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
4JHA_1	0.814346595621299	46.1538461538462	15.3846153846154	23.0769230769231	15.3846153846154
3MCK_1	0.375771392764937	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
4CAD_1	0.202570775470986	23.0769230769231	30.7692307692308	30.7692307692308	15.3846153846154
4NRZ_1	0.0725661263124874	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
4I9W_1	0.620634855621072	23.0769230769231	38.4615384615385	23.0769230769231	15.3846153846154
4ODV_1	0.940317210321246	46.1538461538462	38.4615384615385	15.3846153846154	0
3Q6F_1	0.549676890440556	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
3INU_1	0.212269920178297	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
1BJ1_1	0.282260056486924	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
3UBX_1	0.128455139190692	46.1538461538462	23.0769230769231	7.69230769230769	23.0769230769231
3VG9_1	0.820455998210751	23.0769230769231	38.4615384615385	23.0769230769231	15.3846153846154
2LTQ_2	0.0136365542751851	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
2BRR_1	0.927760866469373	38.4615384615385	30.7692307692308	7.69230769230769	23.0769230769231
3CFD_1	0.225727643347022	46.1538461538462	38.4615384615385	7.69230769230769	7.69230769230769
3MA9_1	0.353579553544182	46.1538461538462	15.3846153846154	23.0769230769231	15.3846153846154
1GPO_1	0.29030622455004	38.4615384615385	46.1538461538462	7.69230769230769	7.69230769230769
4HIE_1	0.758204338723848	38.4615384615385	23.0769230769231	15.3846153846154	23.0769230769231
5DO2_1	0.273249394774259	46.1538461538462	46.1538461538462	7.69230769230769	0
1NMC_1	0.000297691954881581	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
3PIQ_1	0.887259195936704	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
4Z5R_1	0.838621536834789	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154
4OLU_1	0.195773118973214	53.8461538461538	23.0769230769231	7.69230769230769	15.3846153846154
3BN9_1	0.620974811276996	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
4ORG_3	0.643291101291243	38.4615384615385	15.3846153846154	23.0769230769231	23.0769230769231
2AJ3_1	0.879111036616536	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1WC7_1	0.497942444357043	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
3AAZ_1	0.724116234807988	30.7692307692308	30.7692307692308	15.3846153846154	23.0769230769231
1A3L_1	0.262747390047932	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
1F3D_1	0.504802823982294	30.7692307692308	30.7692307692308	23.0769230769231	15.3846153846154
4AT6_3	0.559410861609708	30.7692307692308	46.1538461538462	7.69230769230769	15.3846153846154
3H3P_1	0.204418913586779	46.1538461538462	23.0769230769231	15.3846153846154	15.3846153846154
1BLN_1	0.696408255587196	38.4615384615385	38.4615384615385	15.3846153846154	7.69230769230769
1UA6_1	0.858780478644283	30.7692307692308	46.1538461538462	15.3846153846154	7.69230769230769
3PNW_1	0.503894037663531	38.4615384615385	23.0769230769231	23.0769230769231	15.3846153846154
