LOWpdb	SD	HYDRO	MW	PI
1C5B_1	0.110247139575137	-1.50769230769231	1895	6.26615384615385
3HAE_1	0.0557790059789523	-0.415384615384615	1565	5.90538461538461
3NH7_1	0.522566011348727	-0.438461538461538	1609	5.87692307692308
1NGP_1	0.0950104026541272	-1.00769230769231	1815	5.65538461538462
3WHE_1	0.346696105079499	-0.469230769230769	1634	6.21461538461538
1I8I_1	0.315947330649427	-1.13846153846154	1700	5.57538461538462
4YPG_1	0.00878085200877725	-0.684615384615385	1636	6.19538461538462
1YUH_1	0.63185718463946	-0.646153846153846	1742	5.66230769230769
4FQQ_2	0.344312919176725	-0.923076923076923	1714	6.15076923076923
3BSZ_1	0.639698998842815	-1.1	1778	6.16615384615385
4DGV_1	0.44528211067592	0.146153846153846	1550	5.93076923076923
3U9U_1	0.450286305366374	-0.623076923076923	1592	5.88461538461539
4JZO_1	0.906791542619543	-0.0307692307692308	1577	5.92692307692308
1Q72_1	0.517298929545287	-0.646153846153846	1724	5.86846153846154
1I9R_1	0.235702835013353	-1.13076923076923	1755	6.14846153846154
3U0T_1	0.129689747630642	-1.40769230769231	1783	6.64
1BJ1_1	0.282260056486924	-0.592307692307692	1579	5.68
4N90_1	0.700168485983432	-0.576923076923077	1698	5.82230769230769
1HZH_1	0.616576368745835	-0.584615384615385	1707	6.61769230769231
5ANY_1	0.00190421066323934	-0.384615384615385	1702	5.17846153846154
2NR6_1	0.925109216039921	-0.815384615384615	1754	5.96615384615385
3J2Y_1	0.00358261681596061	-0.507692307692308	1807	6.16615384615385
